datum,ingredient_name,ingredient_amount
2022-09-07,bröd,80.0
2022-09-07,caesardressing,120.0
2022-09-07,champinjoner,200.0
2022-09-07,cheddar,15.0
2022-09-07,citron,0.0
2022-09-07,coleslaw,40.0
2022-09-07,fisk,0.0
2022-09-07,fläskfile,80.0
2022-09-07,hamburgarbröd,50.0
2022-09-07,hamburgardressing,30.0
2022-09-07,högrev,100.0
2022-09-07,inlagd_gurka,20.0
2022-09-07,jalapeno,100.0
2022-09-07,kalventrecote,300.0
2022-09-07,kapris,10.0
2022-09-07,krutonger,90.0
2022-09-07,kyckling,600.0
2022-09-07,köttfärs,120.0
2022-09-07,linguini,300.0
2022-09-07,mixsallad,60.0
2022-09-07,morot,15.0
2022-09-07,mozarella,60.0
2022-09-07,nacho_chips,160.0
2022-09-07,oxfile,120.0
2022-09-07,paprika_grön,15.0
2022-09-07,pepparsås,90.0
2022-09-07,pizzabotten,1250.0
2022-09-07,pommes_frites,720.0
2022-09-07,remouladsås,0.0
2022-09-07,riven_ost,620.0
2022-09-07,romansallad,270.0
2022-09-07,rödlök,270.0
2022-09-07,rödvinssås,80.0
2022-09-07,skinka,90.0
2022-09-07,ströbröd,120.0
2022-09-07,tomat,260.0
2022-09-07,tomatsås,500.0
2022-09-07,vetemjöl,30.0
2022-09-07,zucchini,15.0
2022-09-07,ägg,120.0
2022-09-08,aioli,120.0
2022-09-08,bacon,20.0
2022-09-08,baguette,50.0
2022-09-08,balsamico,5.0
2022-09-08,barn_hamburgare,90.0
2022-09-08,bearnaisesås,175.0
2022-09-08,blomkål,60.0
2022-09-08,caesardressing,40.0
2022-09-08,entrecote,480.0
2022-09-08,fläskfile,160.0
2022-09-08,halkidiki_oliver,45.0
2022-09-08,hamburgarbröd,50.0
2022-09-08,hollandaisesås,70.0
2022-09-08,jalapeno,40.0
2022-09-08,kalamata_oliver,45.0
2022-09-08,kalventrecote,300.0
2022-09-08,kapris,10.0
2022-09-08,krutonger,30.0
2022-09-08,kyckling,150.0
2022-09-08,köttfärs,120.0
2022-09-08,lax,180.0
2022-09-08,mixsallad,40.0
2022-09-08,morot,60.0
2022-09-08,mozarella,20.0
2022-09-08,nacho_chips,160.0
2022-09-08,paprika_grön,60.0
2022-09-08,pommes_frites,990.0
2022-09-08,potatis,180.0
2022-09-08,riven_ost,120.0
2022-09-08,romansallad,90.0
2022-09-08,rödlök,60.0
2022-09-08,rödvinssås,200.0
2022-09-08,ströbröd,120.0
2022-09-08,tomat,60.0
2022-09-08,vetemjöl,30.0
2022-09-08,zucchini,60.0
2022-09-08,ägg,120.0
2022-09-09,aioli,280.0
2022-09-09,bacon,80.0
2022-09-09,barn_hamburgare,90.0
2022-09-09,bearnaisesås,35.0
2022-09-09,blomkål,30.0
2022-09-09,bröd,80.0
2022-09-09,cheddar,60.0
2022-09-09,coleslaw,160.0
2022-09-09,fläskfile,240.0
2022-09-09,hamburgarbröd,250.0
2022-09-09,hamburgardressing,120.0
2022-09-09,högrev,400.0
2022-09-09,inlagd_gurka,80.0
2022-09-09,kyckling,150.0
2022-09-09,linguini,300.0
2022-09-09,mixsallad,20.0
2022-09-09,morot,30.0
2022-09-09,paprika_grön,30.0
2022-09-09,pepparsås,90.0
2022-09-09,pommes_frites,1390.0
2022-09-09,rödlök,140.0
2022-09-09,rödvinssås,40.0
2022-09-09,tomat,100.0
2022-09-09,zucchini,30.0
2022-09-10,aioli,1600.0
2022-09-10,bacon,680.0
2022-09-10,baguette,450.0
2022-09-10,balsamico,25.0
2022-09-10,bearnaisesås,735.0
2022-09-10,blomkål,300.0
2022-09-10,blåbär,15.0
2022-09-10,caesardressing,200.0
2022-09-10,champinjoner,200.0
2022-09-10,cheddar,435.0
2022-09-10,chokladkaka,0.0
2022-09-10,chokladsås,30.0
2022-09-10,citron,10.0
2022-09-10,coleslaw,1520.0
2022-09-10,entrecote,1920.0
2022-09-10,fisk,210.0
2022-09-10,fläskfile,1680.0
2022-09-10,grädde,90.0
2022-09-10,halloumi,800.0
2022-09-10,hamburgarbröd,1850.0
2022-09-10,hamburgardressing,870.0
2022-09-10,hollandaisesås,70.0
2022-09-10,högrev,2900.0
2022-09-10,inlagd_gurka,740.0
2022-09-10,jalapeno,140.0
2022-09-10,kalventrecote,450.0
2022-09-10,kapris,15.0
2022-09-10,krutonger,150.0
2022-09-10,kyckling,750.0
2022-09-10,kycklingvingar,150.0
2022-09-10,köttfärs,120.0
2022-09-10,lakritsglass,0.0
2022-09-10,lax,180.0
2022-09-10,linguini,300.0
2022-09-10,mixsallad,60.0
2022-09-10,morot,300.0
2022-09-10,mozarella,100.0
2022-09-10,nacho_chips,160.0
2022-09-10,oxfile,200.0
2022-09-10,pannkakor,260.0
2022-09-10,paprika_grön,300.0
2022-09-10,pepparsås,90.0
2022-09-10,pizzabotten,1250.0
2022-09-10,pommes_frites,10620.0
2022-09-10,potatis,180.0
2022-09-10,remouladsås,70.0
2022-09-10,riven_ost,780.0
2022-09-10,romansallad,450.0
2022-09-10,rödlök,1470.0
2022-09-10,rödvinssås,840.0
2022-09-10,srirachadressing,240.0
2022-09-10,ströbröd,180.0
2022-09-10,tomat,1100.0
2022-09-10,tomatsås,500.0
2022-09-10,vaniljglass,250.0
2022-09-10,vetemjöl,45.0
2022-09-10,vitlökssmör,120.0
2022-09-10,zucchini,300.0
2022-09-10,ägg,180.0
2022-09-11,aioli,200.0
2022-09-11,bacon,60.0
2022-09-11,baguette,150.0
2022-09-11,barn_hamburgare,180.0
2022-09-11,bearnaisesås,595.0
2022-09-11,blomkål,225.0
2022-09-11,cheddar,45.0
2022-09-11,coleslaw,120.0
2022-09-11,entrecote,480.0
2022-09-11,fläskfile,1920.0
2022-09-11,halkidiki_oliver,45.0
2022-09-11,hamburgarbröd,250.0
2022-09-11,hamburgardressing,90.0
2022-09-11,hollandaisesås,70.0
2022-09-11,högrev,300.0
2022-09-11,inlagd_gurka,60.0
2022-09-11,jalapeno,20.0
2022-09-11,kalamata_oliver,45.0
2022-09-11,kalventrecote,450.0
2022-09-11,kapris,15.0
2022-09-11,köttfärs,60.0
2022-09-11,lax,180.0
2022-09-11,mixsallad,60.0
2022-09-11,morot,225.0
2022-09-11,nacho_chips,80.0
2022-09-11,paprika_grön,225.0
2022-09-11,pommes_frites,3780.0
2022-09-11,potatis,180.0
2022-09-11,riven_ost,100.0
2022-09-11,rödlök,150.0
2022-09-11,rödvinssås,680.0
2022-09-11,ströbröd,180.0
2022-09-11,tomat,120.0
2022-09-11,vetemjöl,45.0
2022-09-11,vitlökssmör,30.0
2022-09-11,zucchini,225.0
2022-09-11,ägg,180.0
2022-09-12,aioli,80.0
2022-09-12,baguette,150.0
2022-09-12,bearnaisesås,105.0
2022-09-12,blomkål,60.0
2022-09-12,blåbär,15.0
2022-09-12,champinjoner,40.0
2022-09-12,chili,5.0
2022-09-12,chokladkaka,80.0
2022-09-12,chokladsås,30.0
2022-09-12,coleslaw,40.0
2022-09-12,fläskfile,480.0
2022-09-12,kalventrecote,150.0
2022-09-12,kapris,5.0
2022-09-12,kycklingvingar,150.0
2022-09-12,lakritsglass,70.0
2022-09-12,linguini,900.0
2022-09-12,mixsallad,20.0
2022-09-12,morot,60.0
2022-09-12,paprika_grön,60.0
2022-09-12,pepparsås,180.0
2022-09-12,pesto,30.0
2022-09-12,pommes_frites,760.0
2022-09-12,riven_ost,40.0
2022-09-12,rödlök,20.0
2022-09-12,rödvinssås,120.0
2022-09-12,soltorkade_tomater,30.0
2022-09-12,stekolja,10.0
2022-09-12,ströbröd,60.0
2022-09-12,tomat,20.0
2022-09-12,vetemjöl,15.0
2022-09-12,vitlök,5.0
2022-09-12,vitlökssmör,30.0
2022-09-12,zucchini,60.0
2022-09-12,ägg,60.0
2022-09-13,aioli,120.0
2022-09-13,bacon,20.0
2022-09-13,balsamico,5.0
2022-09-13,bearnaisesås,140.0
2022-09-13,blomkål,90.0
2022-09-13,caesardressing,40.0
2022-09-13,entrecote,240.0
2022-09-13,fläskfile,320.0
2022-09-13,hollandaisesås,140.0
2022-09-13,jalapeno,40.0
2022-09-13,kalventrecote,300.0
2022-09-13,kapris,10.0
2022-09-13,krutonger,30.0
2022-09-13,kyckling,150.0
2022-09-13,köttfärs,120.0
2022-09-13,lax,360.0
2022-09-13,linguini,600.0
2022-09-13,mixsallad,40.0
2022-09-13,morot,90.0
2022-09-13,mozarella,20.0
2022-09-13,nacho_chips,160.0
2022-09-13,paprika_grön,90.0
2022-09-13,pepparsås,180.0
2022-09-13,pommes_frites,940.0
2022-09-13,potatis,360.0
2022-09-13,riven_ost,120.0
2022-09-13,romansallad,90.0
2022-09-13,rödlök,60.0
2022-09-13,rödvinssås,160.0
2022-09-13,ströbröd,120.0
2022-09-13,tomat,60.0
2022-09-13,vetemjöl,30.0
2022-09-13,zucchini,90.0
2022-09-13,ägg,120.0
2022-09-14,aioli,40.0
2022-09-14,bacon,40.0
2022-09-14,baguette,50.0
2022-09-14,balsamico,10.0
2022-09-14,barn_hamburgare,90.0
2022-09-14,bearnaisesås,245.0
2022-09-14,blomkål,105.0
2022-09-14,blåbär,15.0
2022-09-14,caesardressing,80.0
2022-09-14,champinjoner,40.0
2022-09-14,chili,0.0
2022-09-14,chokladkaka,80.0
2022-09-14,chokladsås,30.0
2022-09-14,citron,10.0
2022-09-14,coleslaw,40.0
2022-09-14,entrecote,480.0
2022-09-14,fisk,210.0
2022-09-14,fläskfile,320.0
2022-09-14,hamburgarbröd,50.0
2022-09-14,hollandaisesås,70.0
2022-09-14,kalventrecote,750.0
2022-09-14,kapris,25.0
2022-09-14,krutonger,60.0
2022-09-14,kyckling,300.0
2022-09-14,kycklingvingar,150.0
2022-09-14,lakritsglass,70.0
2022-09-14,lax,180.0
2022-09-14,linguini,1200.0
2022-09-14,mixsallad,100.0
2022-09-14,morot,105.0
2022-09-14,mozarella,40.0
2022-09-14,paprika_grön,105.0
2022-09-14,pepparsås,360.0
2022-09-14,pesto,0.0
2022-09-14,pizzabotten,250.0
2022-09-14,pommes_frites,1530.0
2022-09-14,potatis,180.0
2022-09-14,remouladsås,70.0
2022-09-14,riven_ost,100.0
2022-09-14,romansallad,180.0
2022-09-14,rödlök,140.0
2022-09-14,rödvinssås,280.0
2022-09-14,skinka,45.0
2022-09-14,soltorkade_tomater,0.0
2022-09-14,stekolja,0.0
2022-09-14,ströbröd,300.0
2022-09-14,tomat,140.0
2022-09-14,tomatsås,100.0
2022-09-14,vetemjöl,75.0
2022-09-14,vitlök,0.0
2022-09-14,zucchini,105.0
2022-09-14,ägg,300.0
2022-09-15,bearnaisesås,280.0
2022-09-15,blomkål,75.0
2022-09-15,entrecote,960.0
2022-09-15,fläskfile,160.0
2022-09-15,kalventrecote,450.0
2022-09-15,kapris,15.0
2022-09-15,mixsallad,60.0
2022-09-15,morot,75.0
2022-09-15,paprika_grön,75.0
2022-09-15,pommes_frites,1440.0
2022-09-15,rödlök,60.0
2022-09-15,rödvinssås,320.0
2022-09-15,ströbröd,180.0
2022-09-15,tomat,60.0
2022-09-15,vetemjöl,45.0
2022-09-15,zucchini,75.0
2022-09-15,ägg,180.0
2022-09-16,baguette,100.0
2022-09-16,barn_hamburgare,90.0
2022-09-16,blomkål,60.0
2022-09-16,fläskfile,320.0
2022-09-16,hamburgarbröd,50.0
2022-09-16,linguini,1200.0
2022-09-16,morot,60.0
2022-09-16,paprika_grön,60.0
2022-09-16,pepparsås,360.0
2022-09-16,pommes_frites,90.0
2022-09-16,riven_ost,40.0
2022-09-16,vitlökssmör,30.0
2022-09-16,zucchini,60.0
2022-09-17,aioli,560.0
2022-09-17,bacon,120.0
2022-09-17,baguette,250.0
2022-09-17,balsamico,5.0
2022-09-17,bearnaisesås,1085.0
2022-09-17,blomkål,330.0
2022-09-17,blåbär,15.0
2022-09-17,bröd,80.0
2022-09-17,caesardressing,40.0
2022-09-17,champinjoner,160.0
2022-09-17,cheddar,75.0
2022-09-17,chokladkaka,0.0
2022-09-17,chokladsås,30.0
2022-09-17,coleslaw,240.0
2022-09-17,entrecote,2400.0
2022-09-17,fläskfile,1440.0
2022-09-17,grädde,30.0
2022-09-17,hamburgarbröd,250.0
2022-09-17,hamburgardressing,150.0
2022-09-17,högrev,500.0
2022-09-17,inlagd_gurka,100.0
2022-09-17,jalapeno,140.0
2022-09-17,kalventrecote,2250.0
2022-09-17,kapris,75.0
2022-09-17,krutonger,30.0
2022-09-17,kyckling,300.0
2022-09-17,kycklingvingar,150.0
2022-09-17,köttfärs,180.0
2022-09-17,lakritsglass,0.0
2022-09-17,linguini,1800.0
2022-09-17,mixsallad,320.0
2022-09-17,morot,330.0
2022-09-17,mozarella,20.0
2022-09-17,nacho_chips,240.0
2022-09-17,oxfile,160.0
2022-09-17,paprika_grön,330.0
2022-09-17,pepparsås,540.0
2022-09-17,pizzabotten,1000.0
2022-09-17,pommes_frites,7320.0
2022-09-17,riven_ost,660.0
2022-09-17,romansallad,90.0
2022-09-17,rödlök,650.0
2022-09-17,rödvinssås,1240.0
2022-09-17,ströbröd,900.0
2022-09-17,tomat,600.0
2022-09-17,tomatsås,400.0
2022-09-17,vaniljglass,150.0
2022-09-17,vetemjöl,225.0
2022-09-17,vitlökssmör,60.0
2022-09-17,zucchini,330.0
2022-09-17,ägg,900.0
2022-09-18,aioli,240.0
2022-09-18,bacon,60.0
2022-09-18,baguette,50.0
2022-09-18,barn_hamburgare,90.0
2022-09-18,bearnaisesås,490.0
2022-09-18,blomkål,165.0
2022-09-18,bröd,0.0
2022-09-18,champinjoner,120.0
2022-09-18,cheddar,45.0
2022-09-18,chili,5.0
2022-09-18,citron,30.0
2022-09-18,coleslaw,120.0
2022-09-18,entrecote,720.0
2022-09-18,fisk,630.0
2022-09-18,fläskfile,880.0
2022-09-18,halkidiki_oliver,45.0
2022-09-18,hamburgarbröd,200.0
2022-09-18,hamburgardressing,90.0
2022-09-18,hollandaisesås,70.0
2022-09-18,högrev,300.0
2022-09-18,inlagd_gurka,60.0
2022-09-18,jalapeno,40.0
2022-09-18,kalamata_oliver,45.0
2022-09-18,kalventrecote,1200.0
2022-09-18,kapris,40.0
2022-09-18,kyckling,0.0
2022-09-18,lax,180.0
2022-09-18,linguini,1500.0
2022-09-18,mixsallad,160.0
2022-09-18,morot,165.0
2022-09-18,oxfile,80.0
2022-09-18,paprika_grön,165.0
2022-09-18,pepparsås,360.0
2022-09-18,pesto,30.0
2022-09-18,pizzabotten,500.0
2022-09-18,pommes_frites,4000.0
2022-09-18,potatis,180.0
2022-09-18,remouladsås,210.0
2022-09-18,riven_ost,200.0
2022-09-18,rödlök,330.0
2022-09-18,rödvinssås,560.0
2022-09-18,soltorkade_tomater,30.0
2022-09-18,stekolja,10.0
2022-09-18,ströbröd,480.0
2022-09-18,tomat,300.0
2022-09-18,tomatsås,200.0
2022-09-18,vetemjöl,120.0
2022-09-18,vitlök,5.0
2022-09-18,zucchini,165.0
2022-09-18,ägg,480.0
2022-09-19,aioli,240.0
2022-09-19,bacon,60.0
2022-09-19,baguette,100.0
2022-09-19,balsamico,10.0
2022-09-19,bearnaisesås,105.0
2022-09-19,blomkål,90.0
2022-09-19,bröd,160.0
2022-09-19,caesardressing,80.0
2022-09-19,champinjoner,40.0
2022-09-19,cheddar,15.0
2022-09-19,coleslaw,40.0
2022-09-19,entrecote,480.0
2022-09-19,fläskfile,400.0
2022-09-19,hamburgarbröd,50.0
2022-09-19,hamburgardressing,30.0
2022-09-19,högrev,100.0
2022-09-19,inlagd_gurka,20.0
2022-09-19,krutonger,60.0
2022-09-19,kyckling,600.0
2022-09-19,linguini,900.0
2022-09-19,mixsallad,40.0
2022-09-19,morot,90.0
2022-09-19,mozarella,40.0
2022-09-19,paprika_grön,90.0
2022-09-19,pepparsås,270.0
2022-09-19,pizzabotten,250.0
2022-09-19,pommes_frites,1300.0
2022-09-19,riven_ost,140.0
2022-09-19,romansallad,180.0
2022-09-19,rödlök,110.0
2022-09-19,rödvinssås,120.0
2022-09-19,skinka,45.0
2022-09-19,tomat,100.0
2022-09-19,tomatsås,100.0
2022-09-19,vitlökssmör,30.0
2022-09-19,zucchini,90.0
2022-09-20,aioli,160.0
2022-09-20,bacon,40.0
2022-09-20,bearnaisesås,105.0
2022-09-20,blomkål,60.0
2022-09-20,bröd,80.0
2022-09-20,cheddar,30.0
2022-09-20,coleslaw,80.0
2022-09-20,entrecote,720.0
2022-09-20,fläskfile,80.0
2022-09-20,hamburgarbröd,100.0
2022-09-20,hamburgardressing,60.0
2022-09-20,högrev,200.0
2022-09-20,inlagd_gurka,40.0
2022-09-20,kyckling,150.0
2022-09-20,linguini,300.0
2022-09-20,mixsallad,20.0
2022-09-20,morot,60.0
2022-09-20,paprika_grön,60.0
2022-09-20,pepparsås,90.0
2022-09-20,pommes_frites,1080.0
2022-09-20,rödlök,80.0
2022-09-20,rödvinssås,120.0
2022-09-20,tomat,60.0
2022-09-20,zucchini,60.0
2022-09-21,aioli,400.0
2022-09-21,bacon,160.0
2022-09-21,balsamico,20.0
2022-09-21,barn_hamburgare,90.0
2022-09-21,bearnaisesås,210.0
2022-09-21,blomkål,90.0
2022-09-21,bröd,160.0
2022-09-21,caesardressing,160.0
2022-09-21,champinjoner,160.0
2022-09-21,cheddar,60.0
2022-09-21,coleslaw,160.0
2022-09-21,entrecote,240.0
2022-09-21,fläskfile,800.0
2022-09-21,hamburgarbröd,250.0
2022-09-21,hamburgardressing,120.0
2022-09-21,högrev,400.0
2022-09-21,inlagd_gurka,80.0
2022-09-21,jalapeno,80.0
2022-09-21,krutonger,120.0
2022-09-21,kyckling,900.0
2022-09-21,köttfärs,60.0
2022-09-21,mixsallad,40.0
2022-09-21,morot,90.0
2022-09-21,mozarella,80.0
2022-09-21,nacho_chips,80.0
2022-09-21,oxfile,120.0
2022-09-21,paprika_grön,90.0
2022-09-21,pizzabotten,1000.0
2022-09-21,pommes_frites,2470.0
2022-09-21,riven_ost,460.0
2022-09-21,romansallad,360.0
2022-09-21,rödlök,360.0
2022-09-21,rödvinssås,240.0
2022-09-21,skinka,45.0
2022-09-21,tomat,320.0
2022-09-21,tomatsås,400.0
2022-09-21,zucchini,90.0
2022-09-22,aioli,360.0
2022-09-22,bacon,40.0
2022-09-22,balsamico,10.0
2022-09-22,barn_hamburgare,270.0
2022-09-22,bearnaisesås,315.0
2022-09-22,blomkål,150.0
2022-09-22,bröd,240.0
2022-09-22,caesardressing,80.0
2022-09-22,champinjoner,40.0
2022-09-22,chili,5.0
2022-09-22,citron,10.0
2022-09-22,entrecote,1680.0
2022-09-22,fisk,210.0
2022-09-22,fläskfile,480.0
2022-09-22,hamburgarbröd,150.0
2022-09-22,jalapeno,40.0
2022-09-22,krutonger,60.0
2022-09-22,kyckling,750.0
2022-09-22,köttfärs,120.0
2022-09-22,linguini,600.0
2022-09-22,mixsallad,60.0
2022-09-22,morot,150.0
2022-09-22,mozarella,40.0
2022-09-22,nacho_chips,160.0
2022-09-22,paprika_grön,150.0
2022-09-22,pepparsås,90.0
2022-09-22,pesto,30.0
2022-09-22,pommes_frites,2700.0
2022-09-22,remouladsås,70.0
2022-09-22,riven_ost,120.0
2022-09-22,romansallad,180.0
2022-09-22,rödlök,100.0
2022-09-22,rödvinssås,360.0
2022-09-22,soltorkade_tomater,30.0
2022-09-22,stekolja,10.0
2022-09-22,tomat,100.0
2022-09-22,vitlök,5.0
2022-09-22,zucchini,150.0
2022-09-23,aioli,200.0
2022-09-23,bacon,20.0
2022-09-23,baguette,500.0
2022-09-23,bearnaisesås,70.0
2022-09-23,champinjoner,40.0
2022-09-23,cheddar,15.0
2022-09-23,coleslaw,160.0
2022-09-23,halkidiki_oliver,45.0
2022-09-23,hamburgarbröd,50.0
2022-09-23,hamburgardressing,30.0
2022-09-23,högrev,100.0
2022-09-23,inlagd_gurka,20.0
2022-09-23,kalamata_oliver,45.0
2022-09-23,kalventrecote,300.0
2022-09-23,kapris,10.0
2022-09-23,kycklingvingar,450.0
2022-09-23,mixsallad,40.0
2022-09-23,pizzabotten,250.0
2022-09-23,pommes_frites,540.0
2022-09-23,riven_ost,220.0
2022-09-23,rödlök,70.0
2022-09-23,rödvinssås,80.0
2022-09-23,skinka,45.0
2022-09-23,ströbröd,120.0
2022-09-23,tomat,60.0
2022-09-23,tomatsås,100.0
2022-09-23,vetemjöl,30.0
2022-09-23,vitlökssmör,90.0
2022-09-23,ägg,120.0
2022-09-24,aioli,720.0
2022-09-24,bacon,180.0
2022-09-24,baguette,800.0
2022-09-24,balsamico,5.0
2022-09-24,bearnaisesås,770.0
2022-09-24,blomkål,375.0
2022-09-24,blåbär,15.0
2022-09-24,bröd,160.0
2022-09-24,caesardressing,40.0
2022-09-24,champinjoner,240.0
2022-09-24,cheddar,120.0
2022-09-24,chokladkaka,0.0
2022-09-24,chokladsås,30.0
2022-09-24,citron,20.0
2022-09-24,coleslaw,320.0
2022-09-24,entrecote,3360.0
2022-09-24,fisk,420.0
2022-09-24,fläskfile,1280.0
2022-09-24,grädde,60.0
2022-09-24,hamburgarbröd,400.0
2022-09-24,hamburgardressing,240.0
2022-09-24,hollandaisesås,70.0
2022-09-24,högrev,800.0
2022-09-24,inlagd_gurka,160.0
2022-09-24,jalapeno,100.0
2022-09-24,kalventrecote,450.0
2022-09-24,kapris,15.0
2022-09-24,krutonger,30.0
2022-09-24,kyckling,450.0
2022-09-24,lakritsglass,0.0
2022-09-24,lax,180.0
2022-09-24,linguini,1500.0
2022-09-24,mixsallad,100.0
2022-09-24,morot,375.0
2022-09-24,mozarella,20.0
2022-09-24,oxfile,200.0
2022-09-24,pannkakor,130.0
2022-09-24,paprika_grön,375.0
2022-09-24,pepparsås,450.0
2022-09-24,pizzabotten,1500.0
2022-09-24,pommes_frites,7310.0
2022-09-24,potatis,180.0
2022-09-24,remouladsås,140.0
2022-09-24,riven_ost,920.0
2022-09-24,romansallad,90.0
2022-09-24,rödlök,560.0
2022-09-24,rödvinssås,880.0
2022-09-24,skinka,45.0
2022-09-24,ströbröd,180.0
2022-09-24,tomat,480.0
2022-09-24,tomatsås,600.0
2022-09-24,vaniljglass,200.0
2022-09-24,vetemjöl,45.0
2022-09-24,vitlökssmör,240.0
2022-09-24,zucchini,375.0
2022-09-24,ägg,180.0
2022-09-25,aioli,80.0
2022-09-25,bacon,60.0
2022-09-25,balsamico,5.0
2022-09-25,bearnaisesås,385.0
2022-09-25,blomkål,150.0
2022-09-25,caesardressing,40.0
2022-09-25,champinjoner,40.0
2022-09-25,cheddar,30.0
2022-09-25,coleslaw,80.0
2022-09-25,entrecote,1680.0
2022-09-25,fläskfile,400.0
2022-09-25,hamburgarbröd,100.0
2022-09-25,hamburgardressing,60.0
2022-09-25,högrev,200.0
2022-09-25,inlagd_gurka,40.0
2022-09-25,kalventrecote,300.0
2022-09-25,kapris,10.0
2022-09-25,krutonger,30.0
2022-09-25,kyckling,150.0
2022-09-25,linguini,300.0
2022-09-25,mixsallad,40.0
2022-09-25,morot,150.0
2022-09-25,mozarella,20.0
2022-09-25,paprika_grön,150.0
2022-09-25,pepparsås,90.0
2022-09-25,pizzabotten,250.0
2022-09-25,pommes_frites,2340.0
2022-09-25,riven_ost,100.0
2022-09-25,romansallad,90.0
2022-09-25,rödlök,120.0
2022-09-25,rödvinssås,440.0
2022-09-25,skinka,45.0
2022-09-25,ströbröd,120.0
2022-09-25,tomat,100.0
2022-09-25,tomatsås,100.0
2022-09-25,vetemjöl,30.0
2022-09-25,zucchini,150.0
2022-09-25,ägg,120.0
2022-09-26,aioli,40.0
2022-09-26,baguette,50.0
2022-09-26,bearnaisesås,140.0
2022-09-26,blomkål,60.0
2022-09-26,coleslaw,40.0
2022-09-26,entrecote,480.0
2022-09-26,fläskfile,160.0
2022-09-26,kalventrecote,300.0
2022-09-26,kapris,10.0
2022-09-26,kycklingvingar,150.0
2022-09-26,linguini,600.0
2022-09-26,mixsallad,40.0
2022-09-26,morot,60.0
2022-09-26,paprika_grön,60.0
2022-09-26,pepparsås,180.0
2022-09-26,pommes_frites,720.0
2022-09-26,rödlök,40.0
2022-09-26,rödvinssås,160.0
2022-09-26,ströbröd,120.0
2022-09-26,tomat,40.0
2022-09-26,vetemjöl,30.0
2022-09-26,zucchini,60.0
2022-09-26,ägg,120.0
2022-09-27,aioli,120.0
2022-09-27,bacon,40.0
2022-09-27,bearnaisesås,140.0
2022-09-27,blomkål,15.0
2022-09-27,cheddar,30.0
2022-09-27,citron,10.0
2022-09-27,coleslaw,80.0
2022-09-27,fisk,210.0
2022-09-27,fläskfile,240.0
2022-09-27,hamburgarbröd,100.0
2022-09-27,hamburgardressing,60.0
2022-09-27,högrev,200.0
2022-09-27,inlagd_gurka,40.0
2022-09-27,kalventrecote,450.0
2022-09-27,kapris,15.0
2022-09-27,mixsallad,60.0
2022-09-27,morot,15.0
2022-09-27,paprika_grön,15.0
2022-09-27,pommes_frites,1350.0
2022-09-27,remouladsås,70.0
2022-09-27,rödlök,120.0
2022-09-27,rödvinssås,160.0
2022-09-27,ströbröd,180.0
2022-09-27,tomat,100.0
2022-09-27,vetemjöl,45.0
2022-09-27,zucchini,15.0
2022-09-27,ägg,180.0
2022-09-28,bacon,20.0
2022-09-28,baguette,100.0
2022-09-28,balsamico,5.0
2022-09-28,barn_hamburgare,90.0
2022-09-28,bearnaisesås,35.0
2022-09-28,blomkål,15.0
2022-09-28,caesardressing,40.0
2022-09-28,champinjoner,80.0
2022-09-28,entrecote,240.0
2022-09-28,hamburgarbröd,50.0
2022-09-28,jalapeno,40.0
2022-09-28,krutonger,30.0
2022-09-28,kyckling,150.0
2022-09-28,morot,15.0
2022-09-28,mozarella,20.0
2022-09-28,oxfile,80.0
2022-09-28,paprika_grön,15.0
2022-09-28,pizzabotten,500.0
2022-09-28,pommes_frites,270.0
2022-09-28,riven_ost,240.0
2022-09-28,romansallad,90.0
2022-09-28,rödlök,100.0
2022-09-28,rödvinssås,40.0
2022-09-28,tomat,100.0
2022-09-28,tomatsås,200.0
2022-09-28,vitlökssmör,30.0
2022-09-28,zucchini,15.0
2022-09-29,aioli,240.0
2022-09-29,bacon,80.0
2022-09-29,baguette,200.0
2022-09-29,balsamico,5.0
2022-09-29,barn_hamburgare,90.0
2022-09-29,bearnaisesås,210.0
2022-09-29,blomkål,60.0
2022-09-29,blåbär,30.0
2022-09-29,bröd,80.0
2022-09-29,caesardressing,40.0
2022-09-29,cheddar,45.0
2022-09-29,chokladkaka,160.0
2022-09-29,chokladsås,60.0
2022-09-29,citron,10.0
2022-09-29,coleslaw,120.0
2022-09-29,entrecote,720.0
2022-09-29,fisk,210.0
2022-09-29,fläskfile,80.0
2022-09-29,hamburgarbröd,200.0
2022-09-29,hamburgardressing,90.0
2022-09-29,högrev,300.0
2022-09-29,inlagd_gurka,60.0
2022-09-29,jalapeno,20.0
2022-09-29,kalventrecote,450.0
2022-09-29,kapris,15.0
2022-09-29,krutonger,30.0
2022-09-29,kyckling,300.0
2022-09-29,köttfärs,60.0
2022-09-29,lakritsglass,140.0
2022-09-29,linguini,300.0
2022-09-29,mixsallad,80.0
2022-09-29,morot,60.0
2022-09-29,mozarella,20.0
2022-09-29,nacho_chips,80.0
2022-09-29,paprika_grön,60.0
2022-09-29,pepparsås,90.0
2022-09-29,pommes_frites,2070.0
2022-09-29,remouladsås,70.0
2022-09-29,riven_ost,140.0
2022-09-29,romansallad,90.0
2022-09-29,rödlök,190.0
2022-09-29,rödvinssås,240.0
2022-09-29,ströbröd,180.0
2022-09-29,tomat,160.0
2022-09-29,vetemjöl,45.0
2022-09-29,vitlökssmör,60.0
2022-09-29,zucchini,60.0
2022-09-29,ägg,180.0
2022-09-30,aioli,280.0
2022-09-30,baguette,100.0
