dt,dt_iso,timezone,city_name,lat,lon,temp,weather_id,weather_main,weather_description,weather_icon
1667152800,2022-10-30 18:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,13.29,804,Clouds,overcast clouds,04n
1667156400,2022-10-30 19:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.54,804,Clouds,overcast clouds,04n
1667160000,2022-10-30 20:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.26,804,Clouds,overcast clouds,04n
1667163600,2022-10-30 21:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.34,804,Clouds,overcast clouds,04n
1667167200,2022-10-30 22:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.43,804,Clouds,overcast clouds,04n
1667170800,2022-10-30 23:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.71,804,Clouds,overcast clouds,04n
1667174400,2022-10-31 00:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.71,804,Clouds,overcast clouds,04n
1667178000,2022-10-31 01:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.71,804,Clouds,overcast clouds,04n
1667181600,2022-10-31 02:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.71,500,Rain,light rain,10n
1667185200,2022-10-31 03:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.71,500,Rain,light rain,10n
1667188800,2022-10-31 04:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.71,501,Rain,moderate rain,10n
1667192400,2022-10-31 05:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.72,802,Clouds,scattered clouds,03n
1667196000,2022-10-31 06:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.86,803,Clouds,broken clouds,04n
1667199600,2022-10-31 07:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.15,802,Clouds,scattered clouds,03d
1667203200,2022-10-31 08:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.35,802,Clouds,scattered clouds,03d
1667206800,2022-10-31 09:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.83,803,Clouds,broken clouds,04d
1667210400,2022-10-31 10:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.96,802,Clouds,scattered clouds,03d
1667214000,2022-10-31 11:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,13.99,802,Clouds,scattered clouds,03d
1667217600,2022-10-31 12:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,14.01,802,Clouds,scattered clouds,03d
1667221200,2022-10-31 13:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,14.23,804,Clouds,overcast clouds,04d
1667224800,2022-10-31 14:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.92,804,Clouds,overcast clouds,04d
1667228400,2022-10-31 15:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.2,803,Clouds,broken clouds,04d
1667232000,2022-10-31 16:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.99,803,Clouds,broken clouds,04n
1667235600,2022-10-31 17:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.87,803,Clouds,broken clouds,04n
1667239200,2022-10-31 18:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.85,804,Clouds,overcast clouds,04n
1667242800,2022-10-31 19:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.77,804,Clouds,overcast clouds,04n
1667246400,2022-10-31 20:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.2,804,Clouds,overcast clouds,04n
1667250000,2022-10-31 21:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.49,804,Clouds,overcast clouds,04n
1667253600,2022-10-31 22:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.07,804,Clouds,overcast clouds,04n
1667257200,2022-10-31 23:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.49,804,Clouds,overcast clouds,04n
1667260800,2022-11-01 00:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.05,804,Clouds,overcast clouds,04n
1667264400,2022-11-01 01:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.43,804,Clouds,overcast clouds,04n
1667268000,2022-11-01 02:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.41,804,Clouds,overcast clouds,04n
1667271600,2022-11-01 03:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.43,804,Clouds,overcast clouds,04n
1667275200,2022-11-01 04:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.72,804,Clouds,overcast clouds,04n
1667278800,2022-11-01 05:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.92,804,Clouds,overcast clouds,04n
1667282400,2022-11-01 06:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.92,804,Clouds,overcast clouds,04n
1667286000,2022-11-01 07:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.92,804,Clouds,overcast clouds,04d
1667289600,2022-11-01 08:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.05,804,Clouds,overcast clouds,04d
1667293200,2022-11-01 09:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.03,804,Clouds,overcast clouds,04d
1667296800,2022-11-01 10:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.47,804,Clouds,overcast clouds,04d
1667300400,2022-11-01 11:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.69,804,Clouds,overcast clouds,04d
1667304000,2022-11-01 12:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.14,500,Rain,light rain,10d
1667307600,2022-11-01 13:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.69,500,Rain,light rain,10d
1667311200,2022-11-01 14:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.11,500,Rain,light rain,10d
1667314800,2022-11-01 15:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.11,501,Rain,moderate rain,10d
1667318400,2022-11-01 16:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.42,803,Clouds,broken clouds,04n
1667322000,2022-11-01 17:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.51,804,Clouds,overcast clouds,04n
1667325600,2022-11-01 18:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.14,801,Clouds,few clouds,02n
1667329200,2022-11-01 19:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.13,801,Clouds,few clouds,02n
1667332800,2022-11-01 20:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.77,802,Clouds,scattered clouds,03n
1667336400,2022-11-01 21:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.15,803,Clouds,broken clouds,04n
1667340000,2022-11-01 22:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.58,803,Clouds,broken clouds,04n
1667343600,2022-11-01 23:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.15,802,Clouds,scattered clouds,03n
1667347200,2022-11-02 00:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.15,803,Clouds,broken clouds,04n
1667350800,2022-11-02 01:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.23,803,Clouds,broken clouds,04n
1667354400,2022-11-02 02:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.56,804,Clouds,overcast clouds,04n
1667358000,2022-11-02 03:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.55,804,Clouds,overcast clouds,04n
1667361600,2022-11-02 04:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.01,804,Clouds,overcast clouds,04n
1667365200,2022-11-02 05:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.53,803,Clouds,broken clouds,04n
1667368800,2022-11-02 06:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.24,803,Clouds,broken clouds,04n
1667372400,2022-11-02 07:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.04,500,Rain,light rain,10d
1667376000,2022-11-02 08:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.04,501,Rain,moderate rain,10d
1667379600,2022-11-02 09:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.04,500,Rain,light rain,10d
1667383200,2022-11-02 10:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.25,500,Rain,light rain,10d
1667386800,2022-11-02 11:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.01,500,Rain,light rain,10d
1667390400,2022-11-02 12:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.28,500,Rain,light rain,10d
1667394000,2022-11-02 13:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.38,500,Rain,light rain,10d
1667397600,2022-11-02 14:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.15,803,Clouds,broken clouds,04d
1667401200,2022-11-02 15:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.65,500,Rain,light rain,10d
1667404800,2022-11-02 16:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.15,500,Rain,light rain,10n
1667408400,2022-11-02 17:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.21,500,Rain,light rain,10n
1667412000,2022-11-02 18:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.78,800,Clear,sky is clear,01n
1667415600,2022-11-02 19:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.47,801,Clouds,few clouds,02n
1667419200,2022-11-02 20:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.85,801,Clouds,few clouds,02n
1667422800,2022-11-02 21:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.47,800,Clear,sky is clear,01n
1667426400,2022-11-02 22:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.63,802,Clouds,scattered clouds,03n
1667430000,2022-11-02 23:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.08,801,Clouds,few clouds,02n
1667433600,2022-11-03 00:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,8.79,802,Clouds,scattered clouds,03n
1667437200,2022-11-03 01:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10,802,Clouds,scattered clouds,03n
1667440800,2022-11-03 02:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.31,804,Clouds,overcast clouds,04n
1667444400,2022-11-03 03:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.32,804,Clouds,overcast clouds,04n
1667448000,2022-11-03 04:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.04,804,Clouds,overcast clouds,04n
1667451600,2022-11-03 05:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.77,804,Clouds,overcast clouds,04n
1667455200,2022-11-03 06:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.72,804,Clouds,overcast clouds,04n
1667458800,2022-11-03 07:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.16,500,Rain,light rain,10d
1667462400,2022-11-03 08:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.5,500,Rain,light rain,10d
1667466000,2022-11-03 09:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.92,804,Clouds,overcast clouds,04d
1667469600,2022-11-03 10:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.03,804,Clouds,overcast clouds,04d
1667473200,2022-11-03 11:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.04,804,Clouds,overcast clouds,04d
1667476800,2022-11-03 12:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.07,804,Clouds,overcast clouds,04d
1667480400,2022-11-03 13:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.52,804,Clouds,overcast clouds,04d
1667484000,2022-11-03 14:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.74,804,Clouds,overcast clouds,04d
1667487600,2022-11-03 15:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.52,804,Clouds,overcast clouds,04d
1667491200,2022-11-03 16:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.06,804,Clouds,overcast clouds,04n
1667494800,2022-11-03 17:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.61,804,Clouds,overcast clouds,04n
1667498400,2022-11-03 18:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.43,804,Clouds,overcast clouds,04n
1667502000,2022-11-03 19:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.93,804,Clouds,overcast clouds,04n
1667505600,2022-11-03 20:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.57,804,Clouds,overcast clouds,04n
1667509200,2022-11-03 21:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.55,804,Clouds,overcast clouds,04n
1667512800,2022-11-03 22:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.58,804,Clouds,overcast clouds,04n
1667516400,2022-11-03 23:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,8.69,804,Clouds,overcast clouds,04n
1667520000,2022-11-04 00:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,8.68,804,Clouds,overcast clouds,04n
1667523600,2022-11-04 01:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,8.47,804,Clouds,overcast clouds,04n
1667527200,2022-11-04 02:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,8.26,804,Clouds,overcast clouds,04n
1667530800,2022-11-04 03:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.29,804,Clouds,overcast clouds,04n
1667534400,2022-11-04 04:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,8.84,804,Clouds,overcast clouds,04n
1667538000,2022-11-04 05:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.37,804,Clouds,overcast clouds,04n
1667541600,2022-11-04 06:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,8.73,804,Clouds,overcast clouds,04n
1667545200,2022-11-04 07:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.07,804,Clouds,overcast clouds,04d
1667548800,2022-11-04 08:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.43,804,Clouds,overcast clouds,04d
1667552400,2022-11-04 09:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.04,804,Clouds,overcast clouds,04d
1667556000,2022-11-04 10:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.47,804,Clouds,overcast clouds,04d
1667559600,2022-11-04 11:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.02,500,Rain,light rain,10d
1667563200,2022-11-04 12:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.17,500,Rain,light rain,10d
1667566800,2022-11-04 13:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.96,500,Rain,light rain,10d
1667570400,2022-11-04 14:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.16,500,Rain,light rain,10d
1667574000,2022-11-04 15:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.43,500,Rain,light rain,10d
1667577600,2022-11-04 16:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.44,500,Rain,light rain,10n
1667581200,2022-11-04 17:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.44,500,Rain,light rain,10n
1667584800,2022-11-04 18:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.44,804,Clouds,overcast clouds,04n
1667588400,2022-11-04 19:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.47,802,Clouds,scattered clouds,03n
1667592000,2022-11-04 20:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.98,803,Clouds,broken clouds,04n
1667595600,2022-11-04 21:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.48,804,Clouds,overcast clouds,04n
1667599200,2022-11-04 22:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.4,804,Clouds,overcast clouds,04n
1667602800,2022-11-04 23:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.34,802,Clouds,scattered clouds,03n
1667606400,2022-11-05 00:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.82,802,Clouds,scattered clouds,03n
1667610000,2022-11-05 01:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,8.99,804,Clouds,overcast clouds,04n
1667613600,2022-11-05 02:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.26,804,Clouds,overcast clouds,04n
1667617200,2022-11-05 03:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.41,803,Clouds,broken clouds,04n
1667620800,2022-11-05 04:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.01,803,Clouds,broken clouds,04n
1667624400,2022-11-05 05:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.22,500,Rain,light rain,10n
1667628000,2022-11-05 06:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.52,500,Rain,light rain,10n
1667631600,2022-11-05 07:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.24,500,Rain,light rain,10d
1667635200,2022-11-05 08:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.95,802,Clouds,scattered clouds,03d
1667638800,2022-11-05 09:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.42,802,Clouds,scattered clouds,03d
1667642400,2022-11-05 10:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.84,500,Rain,light rain,10d
1667646000,2022-11-05 11:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.85,500,Rain,light rain,10d
1667649600,2022-11-05 12:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.86,500,Rain,light rain,10d
1667653200,2022-11-05 13:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.5,500,Rain,light rain,10d
1667656800,2022-11-05 14:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.99,500,Rain,light rain,10d
1667660400,2022-11-05 15:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.79,802,Clouds,scattered clouds,03d
1667664000,2022-11-05 16:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.47,802,Clouds,scattered clouds,03n
1667667600,2022-11-05 17:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.02,500,Rain,light rain,10n
1667671200,2022-11-05 18:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.06,500,Rain,light rain,10n
1667674800,2022-11-05 19:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.56,500,Rain,light rain,10n
1667678400,2022-11-05 20:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.04,500,Rain,light rain,10n
1667682000,2022-11-05 21:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.46,500,Rain,light rain,10n
1667685600,2022-11-05 22:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.76,804,Clouds,overcast clouds,04n
1667689200,2022-11-05 23:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.75,500,Rain,light rain,10n
1667692800,2022-11-06 00:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.57,500,Rain,light rain,10n
1667696400,2022-11-06 01:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.85,500,Rain,light rain,10n
1667700000,2022-11-06 02:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.03,500,Rain,light rain,10n
1667703600,2022-11-06 03:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.96,500,Rain,light rain,10n
1667707200,2022-11-06 04:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.95,500,Rain,light rain,10n
1667710800,2022-11-06 05:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.54,501,Rain,moderate rain,10n
1667714400,2022-11-06 06:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.34,500,Rain,light rain,10n
1667718000,2022-11-06 07:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.53,501,Rain,moderate rain,10d
1667721600,2022-11-06 08:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.83,500,Rain,light rain,10d
1667725200,2022-11-06 09:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.61,500,Rain,light rain,10d
1667728800,2022-11-06 10:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.04,500,Rain,light rain,10d
1667732400,2022-11-06 11:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.05,500,Rain,light rain,10d
1667736000,2022-11-06 12:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.5,803,Clouds,broken clouds,04d
1667739600,2022-11-06 13:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.53,804,Clouds,overcast clouds,04d
1667743200,2022-11-06 14:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.49,804,Clouds,overcast clouds,04d
1667746800,2022-11-06 15:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.05,804,Clouds,overcast clouds,04d
1667750400,2022-11-06 16:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.02,804,Clouds,overcast clouds,04n
1667754000,2022-11-06 17:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.03,804,Clouds,overcast clouds,04n
1667757600,2022-11-06 18:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11,500,Rain,light rain,10n
1667761200,2022-11-06 19:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.45,500,Rain,light rain,10n
1667764800,2022-11-06 20:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.14,500,Rain,light rain,10n
1667768400,2022-11-06 21:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.94,501,Rain,moderate rain,10n
1667772000,2022-11-06 22:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.97,500,Rain,light rain,10n
1667775600,2022-11-06 23:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.48,500,Rain,light rain,10n
1667779200,2022-11-07 00:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.96,500,Rain,light rain,10n
1667782800,2022-11-07 01:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.48,804,Clouds,overcast clouds,04n
1667786400,2022-11-07 02:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.86,500,Rain,light rain,10n
1667790000,2022-11-07 03:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.36,500,Rain,light rain,10n
1667793600,2022-11-07 04:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.38,500,Rain,light rain,10n
1667797200,2022-11-07 05:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,8.43,500,Rain,light rain,10n
1667800800,2022-11-07 06:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,8.92,501,Rain,moderate rain,10n
1667804400,2022-11-07 07:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.98,500,Rain,light rain,10d
1667808000,2022-11-07 08:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.91,500,Rain,light rain,10d
1667811600,2022-11-07 09:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.93,500,Rain,light rain,10d
1667815200,2022-11-07 10:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.55,500,Rain,light rain,10d
1667818800,2022-11-07 11:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,9.54,501,Rain,moderate rain,10d
1667822400,2022-11-07 12:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10,501,Rain,moderate rain,10d
1667826000,2022-11-07 13:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.2,500,Rain,light rain,10d
1667829600,2022-11-07 14:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.65,500,Rain,light rain,10d
1667833200,2022-11-07 15:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.63,500,Rain,light rain,10d
1667836800,2022-11-07 16:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.51,802,Clouds,scattered clouds,03n
1667840400,2022-11-07 17:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.51,803,Clouds,broken clouds,04n
1667844000,2022-11-07 18:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.92,500,Rain,light rain,10n
1667847600,2022-11-07 19:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.47,802,Clouds,scattered clouds,03n
1667851200,2022-11-07 20:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.47,802,Clouds,scattered clouds,03n
1667854800,2022-11-07 21:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.16,800,Clear,sky is clear,01n
1667858400,2022-11-07 22:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.18,803,Clouds,broken clouds,04n
1667862000,2022-11-07 23:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.09,803,Clouds,broken clouds,04n
1667865600,2022-11-08 00:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.09,804,Clouds,overcast clouds,04n
1667869200,2022-11-08 01:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,10.51,500,Rain,light rain,10n
1667872800,2022-11-08 02:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.05,500,Rain,light rain,10n
1667876400,2022-11-08 03:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.12,804,Clouds,overcast clouds,04n
1667880000,2022-11-08 04:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.53,804,Clouds,overcast clouds,04n
1667883600,2022-11-08 05:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.62,500,Rain,light rain,10n
1667887200,2022-11-08 06:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.63,500,Rain,light rain,10n
1667890800,2022-11-08 07:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.63,501,Rain,moderate rain,10d
1667894400,2022-11-08 08:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.2,500,Rain,light rain,10d
1667898000,2022-11-08 09:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,11.65,501,Rain,moderate rain,10d
1667901600,2022-11-08 10:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.1,500,Rain,light rain,10d
1667905200,2022-11-08 11:00:00 +0000 UTC,3600,Kungsbacka,57.487492,12.076193,12.12,804,Clouds,overcast clouds,04d
